title,description,category,published_at,polarity,subjectivity,label,fetch_timestamp,processed_title,processed_description,url
'I was scammed out of £75k by Martin Lewis deepfake advert',"Des Healey lost £76,000 in a scam using a deepfake of Martin Lewis and Elon Musk.",general,2024-11-24T00:59:04Z,0.0,0.0,1,2024-11-25 00:40:55,i was scammed out of 75k by martin lewis deepfake advert,des healey lost 76000 in a scam using a deepfake of martin lewis and elon musk,https://www.bbc.com/news/articles/clyvj754d9lo
"Sara Sharif suffered daily living hell, jury told","Sara's death happened amid a ""culture of violence"" that was ""normalised"" at home, a court hears.",general,2024-11-21T15:50:53Z,0.0,0.0,1,2024-11-25 00:40:55,sara sharif suffered daily living hell jury told,saras death happened amid a culture of violence that was normalised at home a court hears,https://www.bbc.com/news/articles/ced949z9j0lo
Realtor urges parents to ditch the kids during house tours after witnessing 6-year-old girl’s horrific injury,Things got real. A Utah realtor is warning parents to think twice before bringing their children to open houses — sharing a gut-rending story that ended up...,general,2024-11-23T03:48:33Z,0.1,0.4,1,2024-11-25 00:40:55,realtor urges parents to ditch the kids during house tours after witnessing 6yearold girls horrific injury,things got real a utah realtor is warning parents to think twice before bringing their children to open houses  sharing a gutrending story that ended up,https://nypost.com/2024/11/22/real-estate/realtor-urges-parents-to-ditch-kids-during-house-tours-after-girls-horrific-injury/?utm_source=yahoo&amp;utm_campaign=nypost&amp;utm_medium=referral
Trump allies make WW3 warning over Biden missile move in Ukraine,It is not clear if Biden's decision will be endorsed by Donald Trump who has promised to end the Ukraine war.,general,2024-11-18T16:48:03Z,-0.049999999999999996,0.3833333333333333,1,2024-11-25 00:40:55,trump allies make ww3 warning over biden missile move in ukraine,it is not clear if bidens decision will be endorsed by donald trump who has promised to end the ukraine war,https://www.bbc.com/news/articles/cdrdmkxy7xmo
"Snow forecast this week: Winter storm warning in PNW, snowfall in northern Plains","Accuweather predicted a ""major"" storm brewing that could bring wintery conditions to the Great Lakes region before spreading in multiple directions.",general,2024-11-18T19:24:27Z,0.28750000000000003,0.4166666666666667,2,2024-11-25 00:40:55,snow forecast this week winter storm warning in pnw snowfall in northern plains,accuweather predicted a major storm brewing that could bring wintery conditions to the great lakes region before spreading in multiple directions,https://www.usatoday.com/story/news/weather/2024/11/18/snow-forecast-winter-weather/76403048007/
Winter storms sweep across the U.S. while a new system is expected for Thanksgiving,"A major storm dropped more snow and record rain in California, while on the opposite side of the country blizzard or winter storm warnings were in effect Saturday.",general,2024-11-23T18:06:18Z,0.1875,0.3333333333333333,2,2024-11-25 00:40:55,winter storms sweep across the us while a new system is expected for thanksgiving,a major storm dropped more snow and record rain in california while on the opposite side of the country blizzard or winter storm warnings were in effect saturday,https://www.npr.org/2024/11/23/g-s1-35626/winter-storms-thanksgiving
Robotaxis could slowly be coming for Uber and Lyft drivers' earnings,"Robotaxis are rolling out across the US, and they pose a long-term threat to Uber and Lyft drivers.",general,2024-11-19T14:21:04Z,0.0,0.0,1,2024-11-25 00:40:55,robotaxis could slowly be coming for uber and lyft drivers earnings,robotaxis are rolling out across the us and they pose a longterm threat to uber and lyft drivers,https://www.businessinsider.com/robotaxis-driverless-taxi-hurt-uber-lyft-drivers-waymo-tesla-zoox-2024-11
"Relevant! Relevant! Relevant! At 50, Microsoft Is an AI Giant, Open-Source Lover, and as Bad as Ever","When Satya Nadella took over as CEO, the company was lumbering and uncool. He cleaned up a toxic culture, crafted the deal of the decade, and put Microsoft back on top.",general,2024-11-21T11:00:00Z,0.25,0.25,2,2024-11-25 00:40:55,relevant relevant relevant at 50 microsoft is an ai giant opensource lover and as bad as ever,when satya nadella took over as ceo the company was lumbering and uncool he cleaned up a toxic culture crafted the deal of the decade and put microsoft back on top,https://www.wired.com/story/at-age-50-microsoft-is-an-ai-giant-an-open-source-lover-and-bad-as-it-ever-was/
A week of massive changes in Ukraine war - and why they all matter,"Russia made its loudest threat yet of nuclear war, as Western powers bolstered Ukraine's arsenal.",general,2024-11-23T07:08:59Z,0.0,0.0,1,2024-11-25 00:40:55,a week of massive changes in ukraine war  and why they all matter,russia made its loudest threat yet of nuclear war as western powers bolstered ukraines arsenal,https://www.bbc.com/news/articles/cvgxly3nzwpo
Brewery announces indefinite closure as ongoing threat brings fewer visitors and increases debts: 'It's going to be a difficult winter',A little-known consequence of this event and others like it is the cost to business owners and their employees.,general,2024-11-20T11:15:52Z,0.0,0.0,1,2024-11-25 00:40:55,brewery announces indefinite closure as ongoing threat brings fewer visitors and increases debts its going to be a difficult winter,a littleknown consequence of this event and others like it is the cost to business owners and their employees,https://www.yahoo.com/news/brewery-announces-indefinite-closure-ongoing-111552850.html
Hegseth was flagged as potential 'insider threat' by Guardsman for 'Deus Vult' tattoo,Sgt. DeRicko Gaither made the complaint about the tattoo in 2021.,general,2024-11-18T22:19:54Z,-0.3,0.2,0,2024-11-25 00:40:55,hegseth was flagged as potential insider threat by guardsman for deus vult tattoo,sgt dericko gaither made the complaint about the tattoo in 2021,https://abcnews.go.com/US/pete-hegseth-flagged-potential-insider-threat-tattoo/story?id=115979853
The Nearest Neighbor Attack,"In early February 2022, notably just ahead of the Russian invasion of Ukraine, Volexity made a discovery that led to one of the most fascinating and complex incident investigations Volexity had ever worked. The investigation began when an alert from a custom …",general,2024-11-22T17:34:32Z,0.25,0.42500000000000004,2,2024-11-25 00:40:55,the nearest neighbor attack,in early february 2022 notably just ahead of the russian invasion of ukraine volexity made a discovery that led to one of the most fascinating and complex incident investigations volexity had ever worked the investigation began when an alert from a custom ,https://www.volexity.com/blog/2024/11/22/the-nearest-neighbor-attack-how-a-russian-apt-weaponized-nearby-wi-fi-networks-for-covert-access/
Ghost Tap: New cash-out tactic with NFC Relay,ThreatFabric analysts have discovered Ghost Tap: a new cash-out tactic involving relaying of NFC traffic that is actively abused by threat actors.,general,2024-11-20T17:03:25Z,0.001515151515151511,0.5272727272727272,1,2024-11-25 00:40:55,ghost tap new cashout tactic with nfc relay,threatfabric analysts have discovered ghost tap a new cashout tactic involving relaying of nfc traffic that is actively abused by threat actors,https://www.threatfabric.com/blogs/ghost-tap-new-cash-out-tactic-with-nfc-relay
"It’s Not a Mistake, NordVPN’s Black Friday VPN Deal Is Already Live (74% Off)","Just days before Black Friday, NordVPN is launching its exclusive offer: save hundreds of dollars on one of its 2-year plans. This is an opportunity not to be missed.",general,2024-11-18T22:30:14Z,-0.16666666666666666,0.43333333333333335,0,2024-11-25 00:40:55,its not a mistake nordvpns black friday vpn deal is already live 74 off,just days before black friday nordvpn is launching its exclusive offer save hundreds of dollars on one of its 2year plans this is an opportunity not to be missed,https://gizmodo.com/its-not-a-mistake-nordvpns-black-friday-vpn-deal-is-live-74-off-2000522884
"Police investigate threat against Parkway South High School, former student in custody",Authorities are investigating a threat that prompted a soft lockdown at Parkway South High School on Monday morning. Police have taken a student accused of...,general,2024-11-18T17:17:56Z,0.13,0.445,2,2024-11-25 00:40:55,police investigate threat against parkway south high school former student in custody,authorities are investigating a threat that prompted a soft lockdown at parkway south high school on monday morning police have taken a student accused of,https://fox2now.com/news/missouri/police-investigate-threat-against-parkway-south-high-school-student-in-custody/
A Brief History of the Last Time Star Wars Had Thrawn Mess With Extragalactic Ambition,"If I had a nickel for every time Grand Admiral Thrawn got involved with plans to go beyond the galaxy far, far away, I'd have two nickels—which isn't a lot, but it's weird that it happened twice.",general,2024-11-18T21:30:07Z,0.04999999999999999,1.0,1,2024-11-25 00:40:55,a brief history of the last time star wars had thrawn mess with extragalactic ambition,if i had a nickel for every time grand admiral thrawn got involved with plans to go beyond the galaxy far far away id have two nickelswhich isnt a lot but its weird that it happened twice,https://gizmodo.com/star-wars-outbound-flight-explained-thrawn-canon-eu-2000525280
